date,high,low,open,close,volume,quoteVolume,weightedAverage
1566452700,9953,9934.95022041,9953,9934.95022041,13561.46435944,1.36446821,9939.01086156
1566453000,9955,9943.1170303,9943.11703031,9955,846.84668331,0.08510911,9950.12970186
1566453300,9986.09410442,9970.36653951,9973.99481756,9979.40388827,11642.28507912,1.16658847,9979.77039762
1566453600,9977.13273012,9939.40050747,9977.13273012,9939.40050747,6661.24301601,0.66971933,9946.32037276
1566453900,9942.68850365,9899.99999999,9942.68850365,9911.72703077,93505.82475556,9.43296439,9912.66593295
1566454200,9935.49999995,9896.27422061,9927.89999992,9933.68999999,15313.80788947,1.54623913,9903.90657716
1566454500,9919.54415916,9903.47802283,9904.83262931,9919.54415916,23981.8788883,2.42126588,9904.68625787
1566454800,9930,9918.06379227,9930,9918.06379227,782.71675941,0.07885416,9926.13147384
1566455100,10002.82813339,9924.20747232,9929.74291896,10002.82813339,42198.27401747,4.23393982,9966.66835417
1566455400,10043.30168,9969.73999985,9969.73999985,10009.29767633,40478.76981005,4.04542628,10006.05795492
1566455700,10016.15299681,9999.69553957,10003.71196512,10016.15299681,17076.02267837,1.70602404,10009.25091206
1566456000,10024.64149,10003.9832289,10011.28278534,10021.19498279,5606.71508399,0.55965803,10018.10888694
1566456300,10030,10012.59684219,10022.58049157,10026,25352.68127295,2.53129309,10015.70358371
1566456600,10018.13171557,10004.3606846,10018.13171557,10004.3606846,1295.85440043,0.12943154,10011.89045915
1566456900,10009.13310102,9995.26712418,9995.26712418,9997.11712447,24059.4025016,2.4044696,10006.11631837
1566457200,10004.90712575,9995.43079845,10004.90712575,9995.43079845,5797.65734532,0.58,9995.96094021
1566457500,9994.66842262,9978.21682098,9994.66842262,9978.53668559,8823.81320483,0.88360068,9986.20010663
1566457800,9978.53668559,9978.53668559,9978.53668559,9978.53668559,0,0,9978.53668559
1566458100,9978.53668559,9978.53668559,9978.53668559,9978.53668559,0,0,9978.53668559
1566458400,10001.13446586,9995.24913118,9995.24913118,10001.13446586,13999.62332541,1.40060485,9995.41257151
1566458700,9998.63453689,9985.53182672,9996.19999977,9998.63453689,497.29918816,0.0497398,9998.01342511
1566459000,9999.48969587,9996.80169761,9996.80169761,9997.64513969,5051.08756983,0.50513669,9999.44702064
1566459300,9997.64513969,9997.64513969,9997.64513969,9997.64513969,0,0,9997.64513969
1566459600,9997.99999993,9987.30170245,9987.30170245,9997.99999993,65739.16303404,6.58017603,9990.48699219
1566459900,10011.86100884,9995.29689211,10001.11969996,9995.29689211,74676.64305957,7.46266737,10006.6959114
1566460200,10001.50350988,9977.09668532,9995.29689224,9999.70441999,18369.98418215,1.83758183,9996.82511126
1566460500,9977.66528135,9963.80315648,9977.09668531,9977.66528135,10077.04946364,1.01046571,9972.67830458
1566460800,9966.18999968,9955,9966.18999968,9955.53515018,3026.25550146,0.30394866,9956.46929801
1566461100,9962.84269239,9954.28053999,9955.53515018,9954.28053999,1947.81631658,0.19563885,9956.1836342
1566461400,9953.1471226,9922.64137938,9953.1471226,9922.64137938,13770.51652281,1.38491709,9943.20643614
1566461700,9966.97221944,9921.18999967,9921.92254715,9966.97221944,2727.17211419,0.2739517,9954.93772877
1566462000,9987.59941803,9949.37266253,9968.52635948,9949.37266253,2508.8681227,0.25179211,9964.04582613
1566462300,9964.3,9953.29140857,9954.46000029,9953.29140857,3502.55149316,0.35183583,9955.07334532
1566462600,9947,9931.88737339,9947,9939.17421719,4584.57448845,0.4613734,9936.79845535
1566462900,9931.90999996,9925.80371427,9931.88737339,9925.80371427,1494.53968934,0.15055967,9926.56060782
1566463200,9940.82999997,9924.97371409,9926.14000012,9924.97371409,3176.26009382,0.3199711,9926.70929915
1566463500,9950.37,9911.05284,9927.91262237,9927.8686151,9181.04549176,0.92443295,9931.5428899
1566463800,9931.56186205,9910.00313499,9931.30851002,9910.00313499,138.1059043,0.01390761,9930.23994086
1566464100,9925.20000016,9910,9910,9922.42000016,7328.39919031,0.73859571,9922.07115624
1566464400,9914.99999999,9909.18999967,9914.99999999,9912.99999999,1144.75170056,0.11548021,9912.96864256
1566464700,9965.92,9912.99999999,9912.99999999,9964.04016,5432.23379089,0.54560615,9956.3280049
1566465000,9985.18570778,9960,9962.80000006,9960,2986.97905282,0.29957587,9970.69307626
1566465300,9987.91,9965.67542327,9965.67542327,9987.91,93.90394025,0.00940592,9983.49340181
1566465600,9992.4728705,9973.98387228,9984.73390958,9987.16886999,31335.37276298,3.13713232,9988.54035043
1566465900,9983.95618924,9969.09159493,9983.95618924,9969.09159494,7086.24770771,0.71059735,9972.24054904
1566466200,9978.35328908,9968.94764472,9968.94764472,9973.80304041,17991.49982403,1.80411205,9972.4957904
1566466500,9989.02276968,9977.7991359,9977.7991359,9989.02276968,55862.69651624,5.59857519,9978.020232
1566466800,9983.98771442,9972,9983.98771442,9972,17414.89401217,1.74624088,9972.79024425
1566467100,9978.11557388,9968.35944453,9971.99999999,9974.41516714,17447.08233613,1.74897075,9975.62842953
1566467400,9978.24914217,9966,9976.01924816,9966.87104204,32824.21310053,3.29055005,9975.29671385
1566467700,9989.74686664,9966.1,9966.1,9989.7468666,4584.5419085,0.4590415,9987.20575047
1566468000,9994.08999963,9984.22238431,9989.74686662,9993.74686665,16724.53348321,1.67416049,9989.80299864
1566468300,10017.94108293,9993.74686665,9993.74686665,10017.06170392,6709.34257587,0.67046096,10007.05928631
1566468600,10062,10018.32940969,10018.32940969,10043.45158,101482.59171068,10.09534817,10052.4112692
1566468900,10043.45158,10023.66068761,10030.17395984,10043.45,9917.55678387,0.98841256,10033.82310709
1566469200,10045.21141998,10032.19195434,10043.45157999,10035.18206104,11827.34519885,1.17763917,10043.26749666
1566469500,10045.38,10036.97581577,10036.97581577,10045.37999999,6749.56859549,0.67222874,10040.58320312
1566469800,10036.06867064,10032,10035.68299815,10032,10873.70378838,1.08383594,10032.61045982
1566470100,10032.14961708,10030,10032.1,10030,2191.72975676,0.21848527,10031.47606593
1566470400,10045.38,10019.87960094,10025.97376181,10045.38,2177.08893043,0.21714606,10025.91956047
1566470700,10054.68773999,10045.38,10045.38,10053,13853.63749202,1.37824491,10051.6514819
1566471000,10053,10033.9,10053,10034.89447395,1041.49673849,0.10371019,10042.37614929
1566471300,10035.40689329,10026.61590999,10035.00917366,10026.61590999,91.94147806,0.00916209,10034.98962161
1566471600,10021.66113708,9957,10021.6005678,9957,20170.58027721,2.01601498,10005.17380937
1566471900,9957.30000001,9943,9955.39152476,9943,22563.25352928,2.26692588,9953.23831641
1566472200,9954.71955998,9943.00000001,9950.00000001,9946.8975263,6463.60915436,0.64961682,9949.8796142
1566472500,9969.85686868,9921.64495858,9969.85686868,9930.14154404,4121.74550436,0.41488217,9934.7376253
1566472800,9950.1,9921.4003819,9925.19611958,9950.1,16763.06120481,1.68952659,9921.75045011
1566473100,9959.33991631,9947.50690358,9948.11782211,9951.15896226,1425.62816538,0.14327421,9950.34741695
1566473400,9951.05896226,9929,9951.05896226,9929,12331.51516415,1.2405049,9940.72265587
1566473700,9929.00000001,9891.26302723,9929.00000001,9911.09000001,61322.09612551,6.1945773,9899.31889711
1566474000,9950.60756,9926.69347989,9926.69347989,9950.31130942,84363.55807166,8.48253485,9945.55985486
1566474300,9954.03321632,9940.1398429,9948.37999994,9954.03321632,7553.94423941,0.75927509,9948.88985416
1566474600,9970.21703214,9953.5495477,9953.5495477,9963.21671841,3422.86042208,0.34358119,9962.30446166
1566474900,9969.6194707,9957.90693617,9968.6342852,9969.6194707,5077.8245605,0.50967174,9962.93135756
1566475200,9972.18075799,9955.10000002,9972.18075799,9958.58298005,4530.54350352,0.45466169,9964.64756801
1566475500,9971.97,9955,9968.42324077,9971.97,4928.87567342,0.49484827,9960.37770006
1566475800,10019.19,9975.9920381,9975.9920381,10009.38804635,23884.01424345,2.38670902,10007.09095382
1566476100,10010.30350445,9996.87684415,10001.83809064,10004.2728623,12153.11985299,1.21509171,10001.81282859
1566476400,10011.48408911,9989.32198708,10011.48408911,9989.64985196,2487.19192967,0.24894922,9990.7600822
1566476700,10016.84873079,10005.55303607,10009.22598316,10011.6556554,42545.89774055,4.25137535,10007.56090392
1566477000,10017.0993881,9997.14390054,10015.38000006,10002.49003139,1779.03582448,0.17768482,10012.31182545
1566477300,10026.99999998,10002.49003145,10002.49003145,10026.99999998,20525.76390521,2.05021054,10011.53954911
1566477600,10060.87025641,10026.99999998,10026.99999998,10053.13295382,48451.73668401,4.82127475,10049.56970851
1566477900,10080.10507784,10045.16151709,10058.62331998,10045.16151709,117893.30594023,11.70150556,10075.0544736
1566478200,10052.38798959,10035,10051.34890996,10035,4653.57155858,0.46369085,10035.93570712
1566478500,10050,10035,10037.11279972,10050,27641.69134114,2.75286102,10041.07767893
1566478800,10150.00001,10050.00000002,10050.00000002,10128.63235213,153001.79122996,15.10519199,10129.08616661
1566479100,10129.43436,10107.05049999,10118.58886999,10117.20000001,237473.86484066,23.44670658,10128.23971803
1566479400,10146.09273,10118.00000001,10129.07462068,10128.17745592,8184.06583224,0.80741817,10136.09321207
1566479700,10135.80112997,10107.05049999,10130.00000001,10107.05049999,9896.64707779,0.97722032,10127.34475045
1566480000,10110.9,10107.12893955,10107.12893981,10110.89999999,59165.0989762,5.85307709,10108.37514463
1566480300,10129.5,10108.1554531,10128.03430855,10119.70023984,18991.7950905,1.87520426,10127.85406668
1566480600,10117.64261,10107.19298988,10113.27833,10110.07890003,10123.78354741,1.00068019,10116.90213175
1566480900,10107.09562593,10104.50413975,10107.09562593,10107.09562477,3576.55852903,0.35386955,10106.99713787
1566481200,10107.09562477,10083.70255841,10107.09562477,10083.70255841,16918.77966965,1.67399654,10106.81878091
1566481500,10090,10086.1756098,10086.1756098,10089.99999999,5761.42296198,0.57103536,10089.43292405
1566481800,10089.99999999,10089.99999999,10089.99999999,10089.99999999,334.96277499,0.0331975,10089.99999999
1566482100,10127.97525944,10090,10090,10122.00000002,6210.67338735,0.61347558,10123.74997445
1566482400,10126.85305,10100.10492276,10126.85305,10100.10492276,897.17845468,0.08867748,10117.32014356
1566482700,10120.47915346,10100.20492198,10101.01177984,10120.47915346,61532.2096051,6.09056126,10102.88001029
1566483000,10123.93393,10117,10121.61472099,10117,13207.37417181,1.30473625,10122.63909415
1566483300,10118.68054211,10092.64258431,10118.68054211,10098.01814466,1319.97332002,0.13053847,10111.75724692
1566483600,10098.18845326,10077.12963199,10095.48699793,10098.18845326,4188.93807529,0.41526723,10087.33117539
1566483900,10086.91500927,10081.12000007,10086.91500927,10084.70000072,9684.07987281,0.96022483,10085.22126303
1566484200,10087.77789999,10081.12000007,10081.12000007,10081.12000007,2752.72002745,0.27299769,10083.30886411
1566484500,10081.12000007,10061.90224705,10081.12000007,10061.90224705,2143.58927644,0.21268362,10078.76994217
1566484800,10071.02444765,10062.87599253,10067.1187722,10065.22773828,1009.59052104,0.10028178,10067.536905
1566485100,10096.07347249,10076.07869472,10076.07869472,10079.1828015,5299.51319187,0.52524766,10089.55126402
1566485400,10100.00000002,10090.5,10099.30776498,10090.5,9459.66828111,0.93664399,10099.5344892
1566485700,10092.40910839,10079.97534953,10092.40910839,10080.07534956,2692.35310651,0.26709227,10080.23596683
1566486000,10125.25926045,10092.40910839,10092.40910839,10115,8596.84552663,0.8494983,10119.90904117
1566486300,10097.95918367,10097.57084008,10097.57084008,10097.95918367,56.88046599,0.005633,10097.7216401
1566486600,10118.62000017,10114.08917893,10114.08917893,10116.3934257,7410.97224145,0.73246368,10117.86992831
1566486900,10136.2981792,10112.26000032,10112.26000032,10136.2981792,34807.80299761,3.4378319,10124.92873709
1566487200,10174.83368717,10138.20000002,10138.20000002,10140.87215056,76923.93320767,7.57445861,10155.70051516
1566487500,10143.52384686,10128.55696027,10143.52384686,10128.55696027,40681.78338389,4.01325825,10136.84663425
1566487800,10151.23,10128.6,10128.6,10151.23,11661.42870334,1.15092121,10132.25631956
1566488100,10149.5,10110,10149.5,10110,2611.13207009,0.25800778,10120.36175843
1566488400,10110,10098.36591028,10110,10098.36591028,1652.56528421,0.16362873,10099.48121098
1566488700,10113.14580115,10097.49766239,10097.95918367,10099,1519.1325405,0.1504197,10099.29244974
1566489000,10112.11820023,10099.01000014,10104,10112.11820023,2198.34461302,0.21757718,10103.746234
1566489300,10120.79755899,10101.82421478,10109.83384034,10102.12421484,6019.45524967,0.59542985,10109.42808741
1566489600,10131.4349362,10110.94999992,10110.94999992,10131.4349362,233.02595268,0.02304537,10111.61689669
1566489900,10132.38572517,10077.7101858,10132.38572517,10077.7101858,18971.12905751,1.87763725,10103.72427236
1566490200,10097.85918364,10070,10075.66528678,10097.85918364,7871.5227384,0.78149133,10072.43770497
1566490500,10088.21209801,10076.57998891,10076.57998891,10088.21209801,13618.00058173,1.3513325,10077.46101106
1566490800,10097.43569116,10084.102381,10084.102381,10097.33569115,12437.99888766,1.23315645,10086.31053072
1566491100,10094.41,10068.29461696,10089.94299867,10068.29461696,15635.99149984,1.55049468,10084.51799386
1566491400,10068.79996295,10067.26188274,10068.79996295,10067.26188274,519.4485647,0.0515902,10068.74493028
1566491700,10098.99999998,10080.60463685,10090.91176576,10096.90999999,3729.7624257,0.36976488,10086.84877184
1566492000,10102.30999991,10096.29999994,10102.30999991,10099.8542501,7085.19954145,0.70173723,10096.65618204
1566492300,10122.55180997,10100.17053005,10117.99415602,10122.55180997,2565.65731548,0.25372566,10111.93473884
1566492600,10118.38046687,10107.07660346,10107.07660346,10118.38046687,485.41654079,0.04800139,10112.55175735
1566492900,10118.19999994,10100.29806457,10100.29806457,10117.79999988,4770.67949122,0.47170424,10113.70915644
1566493200,10133.96521076,10106.01741099,10117.49999974,10133.96521076,29702.84481113,2.93839063,10108.54190313
1566493500,10133.11270878,10123.95934899,10132.91999994,10129.49999997,8647.25993839,0.85364078,10129.85806324
1566493800,10142.52083049,10129.49999997,10129.49999997,10140.52083049,18528.41296368,1.82839333,10133.71283939
1566494100,10139.43586559,10124.16055891,10139.43586559,10136.61913751,4110.0114848,0.40551282,10135.34290925
1566494400,10132.31463472,10127.04822971,10132.31463472,10127.24860791,321.2205443,0.03170961,10130.06922195
1566494700,10150,10128.73104442,10128.73104442,10141.60515331,22788.37141248,2.24598554,10146.26808883
1566495000,10158.32029484,10150,10150,10155.75811903,2350.13482238,0.23137941,10157.06117665
1566495300,10174.66924738,10153.39318507,10153.39318507,10164.41106079,10585.55858561,1.04147197,10164.03598996
1566495600,10160.88467946,10135.58097076,10160.88467946,10145.61000012,18139.81579295,1.78862039,10141.79190529
1566495900,10152.13107343,10141.25772805,10152.13107343,10141.25772805,1931.20897072,0.19034006,10146.09836058
1566496200,10149.85399872,10141.25772805,10144.30213411,10146.29155449,8955.43834017,0.8827335,10145.12119475
1566496500,10155.71106399,10147.85176906,10149.96511078,10155.71106399,589.49317385,0.05808253,10149.23375163
1566496800,10155.41106397,10154.39176999,10154.39176999,10154.61989763,1636.77229824,0.16118496,10154.62173548
1566497100,10220.00000001,10154.60177002,10154.60177002,10206.71189476,88453.32507926,8.66802468,10204.55390296
1566497400,10229.23754879,10196.60518292,10214.26511084,10213.25056766,20821.08886026,2.04049147,10203.95780447
1566497700,10197.22518314,10186.04178171,10197.22518314,10194.50000001,3568.58613358,0.3501349,10192.03208129
1566498000,10194.11668562,10182.80485716,10192.3953219,10185.31000026,4793.5266596,0.47038294,10190.68986559
1566498300,10207.16999999,10186.01000049,10195.49,10207.16999999,6858.30500984,0.67267865,10195.51461883
1566498600,10211.28632292,10200.34736495,10211.22999997,10200.34736495,82101.81732912,8.04710146,10202.65716012
1566498900,10225.39785282,10200.34736494,10200.34736495,10224.62758292,479765.42772966,47.02787819,10201.72387517
1566499200,10224.44672034,10217.99724048,10221.05892407,10224.44672034,12144.51471118,1.18807977,10221.9691117
1566499500,10223.04140845,10191.93121539,10223.04140845,10191.93121539,2931.24916736,0.28683429,10219.31222854
1566499800,10199.30403317,10185.41000032,10191.93121536,10196.41796071,6982.17571719,0.68504728,10192.25376268
1566500100,10194.62844545,10178.59194291,10191.08584864,10181.88104036,103119.9384358,10.1277192,10181.95078273
1566500400,10208.1632653,10180,10191.49999996,10208.1632653,38258.02463563,3.75635853,10184.87035518
1566500700,10212.74992876,10179.32645725,10208.1632653,10179.32645725,43676.80168842,4.28989633,10181.31869131
1566501000,10199.77999992,10179.32645725,10179.32645725,10186.15578026,59483.53792974,5.84177365,10182.44483501
1566501300,10205.16999997,10190.86678279,10205.16999996,10190.86678279,56798.7633635,5.57092653,10195.56855715
1566501600,10194.40999999,10162.94480052,10194.40999999,10162.94480052,15704.67932409,1.54304829,10177.69788922
1566501900,10164.87499997,10158.52530212,10161.05768722,10158.52530212,12550.37665101,1.23476317,10164.19743958
1566502200,10167.7199999,10158.25192278,10158.35192275,10163.31226407,41288.19176456,4.06291946,10162.19793944
1566502500,10191.61160656,10174.49242612,10174.49242612,10191.61160656,2142.89009293,0.21046167,10181.85445801
1566502800,10189.59882115,10183.7964317,10188.20766438,10189.59882115,1647.84982055,0.16174933,10187.67632949
1566503100,10181.4899999,10181.4899999,10181.4899999,10181.4899999,3.32904178,0.00032697,10181.4899999
1566503400,10182.28999998,10176.56924545,10182,10182.28999998,11112.39325033,1.0919188,10176.94104207
1566503700,10180.77637969,10168.1,10179.79999994,10170.88567867,8495.68271978,0.83520034,10172.02976687
1566504000,10168.10000001,10168.1,10168.10000001,10168.1,184.30952262,0.01812625,10168.1
1566504300,10173.46919112,10163.50192357,10168.51922554,10163.50192357,1142.86318139,0.11236105,10171.34657777
1566504600,10178.00000035,10178.00000035,10178.00000035,10178.00000035,5.089,0.0005,10178.00000035
1566504900,10189.32362197,10178.60000011,10189.32362197,10181.19,2828.93829461,0.27768141,10187.71222249
1566505200,10194.7317506,10182.45710004,10189.31349281,10194.7317506,17165.75544103,1.68558927,10183.83051348
1566505500,10185.49314433,10185.49314433,10185.49314433,10185.49314433,401.28021607,0.03939723,10185.49314433
1566505800,10199.99999994,10185.4931443,10199.99999994,10185.4931443,1155.51082005,0.11335222,10193.98490872
1566506100,10193.34,10185.49314431,10185.49314431,10193.34,154.8163647,0.01518814,10193.2405616
1566506400,10195.64004454,10195.03004438,10195.03004438,10195.64004454,563.09704236,0.0552292,10195.64003029
1566506700,10203.66,10192.72000004,10198.66715844,10203.66,5334.68515733,0.52301747,10199.82211557
1566507000,10202,10202,10202,10202,499.898,0.049,10202
1566507300,10198.32859039,10171.46164531,10198.32859039,10177.65525112,4468.08294647,0.43876723,10183.26493177
1566507600,10172.93085193,10168.7473182,10171.77373396,10168.7473182,7065.77070354,0.69464638,10171.75199781
1566507900,10158.24192273,10135,10158.24192273,10135,8916.10374702,0.87874857,10146.36501431
1566508200,10138,10131.74732531,10137.7477317,10131.74732531,2159.67284565,0.21306372,10136.27681733
1566508500,10156.68276253,10129.73039336,10129.73039336,10150.48056979,15970.60525209,1.5752486,10138.46655828
1566508800,10147.50627099,10145.10741635,10147.50627099,10145.10741636,3528.12044422,0.34769441,10147.18771066
1566509100,10139.23042986,10137.14728479,10139.23042986,10138.13985268,4835.53579639,0.4769554,10138.33955207
1566509400,10142.4988468,10141.31070783,10141.31070783,10142.4988468,894.16001445,0.08817006,10141.31117138
1566509700,10139.36434942,10102.51974452,10139.36434942,10103.32085766,17804.96573324,1.75727458,10132.14777922
1566510000,10116.71011979,10100.09296217,10101.37484616,10116.71011979,17972.71244991,1.77930052,10100.99881829
1566510300,10117.87022891,10107.53328044,10117.87022891,10107.53328044,631.10408643,0.06241626,10111.21279036
1566510600,10111.76215995,10104.05509004,10104.05509004,10110.85940806,394.53372284,0.03902968,10108.55643299
1566510900,10129.4896743,10107.49416512,10107.49416512,10127.03122067,9654.70716197,0.95384206,10121.91385434
1566511200,10168.2376007,10137.92359185,10137.92359185,10168.2376007,6332.41817975,0.62402641,10147.6765699
1566511500,10173.17499958,10159.40021783,10167.00133314,10167.90253056,54369.00942045,5.34721889,10167.71718886
1566511800,10188.75094972,10165.53192761,10167.67786758,10181.83053113,44884.88557488,4.40948377,10179.17015144
1566512100,10185.91764146,10185.91764146,10185.91764146,10185.91764146,4002.96071814,0.3929897,10185.91764146
1566512400,10171.45254834,10167.49231781,10167.49231781,10170.59172039,29523.48251103,2.9028428,10170.54127458
1566512700,10178.46530176,10166.55267285,10172.10162882,10174.95357468,24735.31395731,2.43135033,10173.48822673
1566513000,10191.0496613,10176.1,10176.1,10179.84373531,4249.50397994,0.41698568,10191.00699079
1566513300,10178.48223276,10168.85432466,10178.48223276,10168.85432467,2034.73741985,0.20000037,10173.66827798
1566513600,10178.50163814,10151.47069413,10178.50163814,10151.47069413,3024.29832789,0.29712971,10178.37740928
1566513900,10164.89009139,10152.38523823,10160.26045943,10162.1620788,4087.76406534,0.40243377,10157.60696561
1566514200,10167.61572197,10152.02285273,10160,10167.61572197,3477.4226049,0.34207185,10165.7666508
1566514500,10165,10155.70727797,10165,10155.70727797,211.21900951,0.02079797,10155.75123504
1566514800,10155.70727797,10134.78915693,10155.70727797,10134.78915693,17570.54896075,1.73342975,10136.29133846
1566515100,10140.22528889,10122.7,10136.28666294,10122.7,18647.55256365,1.840916,10129.49670905
1566515400,10122.7,10110.46865075,10122.7,10118.82982465,5109.31463575,0.50533183,10110.81102045
1566515700,10136.56853975,10134.16088503,10136.56853975,10136.16853971,405.48907678,0.04000398,10136.2183658
1566516000,10121.90685991,10100,10118.50810255,10100,792.29412117,0.07835142,10112.0582266
1566516300,10102.05304496,10100,10100.33172381,10100.11,3180.9250829,0.31493711,10100.1913776
1566516600,10130.77457282,10102.98040748,10102.98040748,10130.77457282,1486.05574742,0.14676088,10125.69390036
1566516900,10120.43903889,10111.00500275,10119.14667721,10111.00500275,6370.52145962,0.62953131,10119.46722653
1566517200,10111.63328606,10098.47782225,10111.63328606,10099,26449.13424492,2.61835505,10101.4315247
1566517500,10113.75650434,10099,10099,10113.75650434,816.43585335,0.08076625,10108.626479
1566517800,10121.9536705,10111.35515163,10113.75650434,10111.68673071,2882.75701589,0.28501221,10114.50357124
1566518100,10112.64376852,10103.34769233,10112.64376852,10103.61402433,12928.98679841,1.27890272,10109.43725134
1566518400,10101.00000001,10062.24,10101.00000001,10078.21999999,26678.28237141,2.64876816,10071.95826886
1566518700,10067.91487597,10046.09266767,10062.34972994,10046.09266767,44980.38891499,4.4728986,10056.20581584
1566519000,10061.29999999,10036.93721951,10056.48376965,10061.11999999,40625.99312516,4.04645538,10039.89647975
1566519300,10078.08408315,10061.33999999,10061.54999999,10078.08408314,976.69076057,0.09694065,10075.14144557
1566519600,10062.49150486,10047.29775481,10062.49150486,10047.29775481,1173.81802702,0.11677233,10052.19324667
1566519900,10059.1,10047.29775481,10053.01864328,10047.29775481,1074.3375405,0.10691777,10048.25989642
1566520200,10066.42065545,10029.59444478,10042.85714285,10055.41553337,9326.066215,0.92895331,10039.32718104
1566520500,10070.40816326,10059.23000015,10059.23000015,10059.6273094,4783.54340999,0.47521402,10066.08224646
1566520800,10082.50230331,10064.74000051,10074.92999988,10082.50230331,2213.2962288,0.21951894,10082.48413009
1566521100,10087.4595193,10078.7485735,10082.50230331,10087.4595193,18690.0306341,1.8535337,10083.45876533
1566521400,10117.78,10089.93021473,10089.93021473,10116.94050038,5026.26164298,0.49689784,10115.28173071
1566521700,10124.04247068,10106.38311964,10117.23684129,10106.38311964,31108.87802551,3.0746305,10117.92409706
1566522000,10116.13208719,10099.1910112,10116.13208719,10100,1004.44103094,0.09940641,10104.38895187
1566522300,10113.59255743,10100,10100,10100,11774.81200106,1.16533078,10104.26584721
1566522600,10100,10078.69112207,10100,10078.69112207,37525.31754167,3.71715137,10095.1814458
1566522900,10081.62795782,10073.92999998,10074.38610961,10080.29217345,1569.8141031,0.15573575,10079.98550817
1566523200,10094.92545983,10078.66952823,10084.63900413,10078.66952823,981.10226732,0.09724741,10088.72387787
1566523500,10095.20003442,10095.20003442,10095.20003442,10095.20003442,41.51065492,0.00411192,10095.20003442
1566523800,10097,10093.24997354,10096.95937456,10097,802.85129118,0.07952706,10095.32216063
1566524100,10085.1544274,10075,10075,10085.1544274,4335.68943767,0.4303015,10075.93382238
1566524400,10093.77545923,10083.7510407,10083.7510407,10093.77545923,91660.55403834,9.08518561,10089.01281416
1566524700,10096.1516881,10092.47,10096.1516881,10092.47,135636.46533476,13.43848095,10093.13968144
1566525000,10092.47,10054.71,10092.47,10077.86,168954.05590301,16.77493892,10071.81347775
1566525300,10070.83581497,10069.71581483,10069.71581483,10070.63,21804.75504071,2.16514067,10070.82604047
1566525600,10090.13245392,10067.98870003,10067.98870004,10090.13245392,30738.11332154,3.05286132,10068.6241855
1566525900,10112.26747483,10090.13245392,10090.13245392,10112.26747483,1564.96891993,0.15490042,10103.064407
1566526200,10101.42999999,10090.67401047,10101.42999999,10090.67401047,62.15092044,0.00615898,10091.10606769
1566526500,10104.39335996,10085.58275,10090.826128,10104.39335996,536.60848955,0.05317792,10090.81381068
1566526800,10084.35417043,10084.35417042,10084.35417043,10084.35417042,1602.68291176,0.15892767,10084.35417042
1566527100,10070.40816326,10068.71999997,10070.40816326,10068.71999997,7.44053868,0.00073887,10070.15941809
1566527400,10068.30015955,10057.7285301,10068.30015955,10057.7285301,2.4359891,0.00024196,10067.73478971
1566527700,10058.08000008,10058.0700001,10058.08000008,10058.0700001,3236.98031354,0.32182906,10058.07341805
1566528000,10070.92999999,10058.30298734,10058.30298734,10070.89470352,7.37870534,0.00073341,10060.8191083
1566528300,10088.93432024,10088.93432024,10088.93432024,10088.93432024,1866.45284924,0.185,10088.93432024
1566528600,10088.93432025,10085.12865283,10088.93432025,10085.12865283,306.12958057,0.03034344,10088.82251228
1566528900,10084.62766162,10072.86044019,10072.86044019,10081.16719963,633.86317156,0.06287149,10081.88563002
1566529200,10087.77609373,10078.56384355,10078.56384355,10087.77609373,5750.36709639,0.57015423,10085.63436667
1566529500,10092.48055392,10087.02000019,10092.48055392,10091,124.41305452,0.01233045,10089.90381733
1566529800,10100,10089.79191759,10089.79191759,10100,449.78188135,0.04455887,10094.1043019
1566530100,10101,10092.832836,10100,10092.832836,3377.47546854,0.33441364,10099.69410502
1566530400,10086.05,10086.05,10086.05,10086.05,0.14634858,1.451e-05,10086.05
1566530700,10103.99314282,10095.42577118,10102.05327641,10103.28780293,2088.85565811,0.20678423,10101.6197324
1566531000,10100.69700562,10100.69700562,10100.69700562,10100.69700562,81.2324315,0.00804226,10100.69700562
1566531300,10127.82425148,10111.9159265,10111.9159265,10127.82425148,364.50849954,0.03601745,10120.33054933
1566531600,10143.02168476,10124.89547004,10124.89547004,10143.02168476,3432.8070512,0.33844595,10142.85161694
1566531900,10150,10119.63027013,10149.47110902,10119.63027013,6772.10501747,0.66781837,10140.63901458
1566532200,10134.19448384,10129.82553011,10133.99999996,10132.98163012,21.10998502,0.00208387,10130.18327812
1566532500,10142.86691229,10137,10137,10142.86691229,883.60374683,0.08715498,10138.30473981
1566532800,10149.49999991,10143,10143,10143.34000036,1382.9306438,0.13625674,10149.44760758
1566533100,10143.43000037,10124.43091865,10143.43000037,10124.43091865,1687.88928914,0.16641924,10142.39272543
1566533400,10129.00278007,10129.00278007,10129.00278007,10129.00278007,45.87435488,0.00452901,10129.00278007
1566533700,10133.8501029,10132.90420347,10132.90420347,10133.8501029,252.70244887,0.02493647,10133.85009493
1566534000,10127.12091991,10127.12091991,10127.12091991,10127.12091991,23.31587303,0.00230232,10127.12091991
1566534300,10153.06122445,10131.93092119,10136.5,10145.3570026,14298.91073038,1.40889832,10149.00119291
1566534600,10180,10153.06122448,10153.06122448,10164.99133947,3601.80961431,0.35462281,10156.73417711
1566534900,10171.89999999,10159.18027973,10163.75800586,10159.18027973,4151.21195178,0.40848947,10162.34751849
